"BehaviorSpace results (NetLogo 6.2.2)"
"/home/gallagher/sensitivity/EBIVModelSAmorris.nlogo"
"SA_morris"
"04/26/2023 12:22:52:741 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","19","0","49"
"[run number]","[step]","perc-resource-cells","max-resources-base","r-growth-ts","fragmentation-level","n-animals","speed-mean","speed-max","HR-r-min","HR-r-max","B0","gamma","intercept-pcot","slope-pcot","intercept-icot","slope-icot","n-emb-range","emb-growth-c","emb-mass-init","emb-mass-inf","percent-fat-emb","percent-pro-emb","ED-pl","DE-pl","preg-prob-const","preg-prob-mid","off-BMR-red","off-growth-eff","milk-prod-eff","lact-prob-const","lact-prob-mid","ED-pro","DE-fat","DE-pro","growth-lm-prob-const","growth-lm-prob-mid","growth-lm-inf","growth-lm-k","stomach-fill-perc","AE-food","HIF","DM-food","ED-food","ED-fat","ED-cpro","gamma-mobilize","perc-water-adi","SL-max","item 0 t-mating","item 1 t-mating","t-mature","prob-ovul","t-0","t-gest","t-nurs","t-max-age","surv-prob-const","surv-prob-mid","surv-mod-embryo","surv-mod-off","item 0 winter-surv + 0.216","SA.BMadult","SA.BMemb","SA.BMwean","SA.age1stbirth","SA.LpY","SA.LSb","SA.dens"
"2378","10657","0.9","140","0.0121","0.913","100","0.166","0.9042","9.04","33.2","5447.79","0.768","5.64","0.63","8.48","-0.29","[2 9]","0.112","5.52E-8","19.957","0.038","0.0816","3899.88","0.4509","20.5857","0.0528","0.4008","1.056","0.825","31.1058","0.1199","25850000","0.588","0.4884","31.9561","0.0612","0.0264","0.11568","0.04056","0.836","0.228","0.536","9824.88","31280000","19100000","0.0165","0.1309","0.4776","145.2","245.7","40.5","0.242","3.2","20","23.1","496","85.2012","0.0144","0.4518","0.5697","0.3744","23.283333333333335","0","0","0","0","0","0"
"2381","30769","0.825","140","0.0121","0.664","120","0.1494","0.822","12.43","29.88","6053.1","0.768","4.7","0.693","10.6","-0.29","[2 9]","0.1232","8.28E-8","19.957","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.4008","0.792","0.825","25.4502","0.1199","23500000","0.6615","0.444","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.228","0.804","11052.99","43010000","19100000","0.0135","0.119","0.398","96.8","300.3","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.416","21.199809160305346","2.276547231270364","0","394.54545454545456","5.75","5.482142857142857","1"
"2380","30769","0.825","140","0.0121","0.664","120","0.1494","0.822","12.43","29.88","6053.1","0.768","4.7","0.693","10.6","-0.29","[2 9]","0.1232","8.28E-8","19.957","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.4008","0.792","0.825","25.4502","0.0981","23500000","0.6615","0.444","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.228","0.804","11052.99","43010000","19100000","0.0135","0.119","0.398","96.8","300.3","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.416","20.202129639201964","2.192677165354315","10.95918367346939","237.65573770491804","3.8","5.336134453781512","4.701086956521739"
"2382","30769","0.825","140","0.0121","0.664","120","0.1494","0.822","12.43","29.88","6053.1","0.768","4.7","0.693","10.6","-0.29","[2 9]","0.1232","8.28E-8","19.957","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.4008","0.792","0.825","25.4502","0.1199","23500000","0.6615","0.444","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.2736","0.804","11052.99","43010000","19100000","0.0135","0.119","0.398","96.8","300.3","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.416","21.998614347798735","3.0536630891274004","11.813063063063055","146.0234375","2.8529411764705883","5.624671916010499","10.934782608695652"
"2383","30769","0.825","140","0.0121","0.664","120","0.1494","0.822","12.43","29.88","6053.1","0.768","4.7","0.693","10.6","-0.29","[2 9]","0.1232","8.28E-8","19.957","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.4008","0.792","0.825","25.4502","0.1199","23500000","0.6615","0.444","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.2736","0.804","11052.99","43010000","19100000","0.0135","0.119","0.398","96.8","300.3","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","22.08744383424872","3.1428096820123383","12.579921259842521","106.30935251798562","2.1515151515151514","5.5013054830287205","7.641304347826087"
"2384","30769","0.825","140","0.0121","0.664","120","0.1494","0.822","12.43","29.88","6053.1","0.768","4.7","0.693","10.6","-0.29","[2 9]","0.1232","8.28E-8","19.957","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.4008","0.792","0.825","25.4502","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.2736","0.804","11052.99","43010000","19100000","0.0135","0.119","0.398","96.8","300.3","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","22.730664097778213","3.14204386374244","12.369083969465647","136.2340425531915","1.2857142857142858","5.5089974293059125","11.66304347826087"
"2385","30769","0.825","140","0.0121","0.664","120","0.1494","0.822","12.43","29.88","6053.1","0.768","4.7","0.693","10.6","-0.29","[2 9]","0.1232","8.28E-8","19.957","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","25.4502","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.2736","0.804","11052.99","43010000","19100000","0.0135","0.119","0.398","96.8","300.3","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","22.63104333475956","3.102935862691963","12.37177419354837","116.71515151515152","2.2857142857142856","5.48019801980198","11.853260869565217"
"2386","30769","0.825","140","0.0121","0.664","120","0.1494","0.822","12.43","29.88","6053.1","0.768","4.7","0.693","10.6","-0.29","[2 9]","0.1008","8.28E-8","19.957","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","25.4502","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.2736","0.804","11052.99","43010000","19100000","0.0135","0.119","0.398","96.8","300.3","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","22.12225871828916","1.1931344963421489","10.24606060606061","100.00980392156863","2.746987951807229","5.641269841269842","11"
"2387","30769","0.825","140","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.768","4.7","0.693","10.6","-0.29","[2 9]","0.1008","8.28E-8","19.957","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","25.4502","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.2736","0.804","11052.99","43010000","19100000","0.0135","0.119","0.398","96.8","300.3","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","21.527231793265504","1.163411006445195","9.34257425742574","135.44347826086957","2.732142857142857","5.602777777777778","8.195652173913043"
"2389","30769","0.825","140","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.768","4.7","0.693","10.6","-0.29","[2 9]","0.1008","8.28E-8","15.9656","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","25.4502","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.119","0.398","96.8","300.3","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.719334454171268","0.9648683092608462","8.84755244755244","150.74269005847952","1.606060606060606","5.685990338164252","14.527173913043478"
"2388","30769","0.825","140","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.768","4.7","0.693","10.6","-0.29","[2 9]","0.1008","8.28E-8","19.957","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","25.4502","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.119","0.398","96.8","300.3","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.693727139721958","1.194202180376588","9.498730158730167","106.11731843575419","1.6111111111111112","5.268929503916449","17.58695652173913"
"2390","30769","0.825","140","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.768","5.64","0.693","10.6","-0.29","[2 9]","0.1008","8.28E-8","15.9656","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","25.4502","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.119","0.398","96.8","300.3","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.724885004599887","0.9963217263364497","9.183760683760685","103.49342105263158","1.95","5.540760869565218","15.358695652173912"
"2392","22849","0.825","140","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.768","5.64","0.693","10.6","-0.29","[2 9]","0.1008","8.28E-8","15.9656","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","31.1058","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.119","0.398","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.491650205135965","0.9806405693950206","8.960288808664256","139.46323529411765","1.26","5.48828125","15.031007751937985"
"2391","30769","0.825","140","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.768","5.64","0.693","10.6","-0.29","[2 9]","0.1008","8.28E-8","15.9656","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","31.1058","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.119","0.398","96.8","300.3","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.31137453383063","0.9760858456821763","8.635170603674544","120.81286549707602","0.8","5.512676056338028","14.03804347826087"
"2394","22849","0.825","112","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.768","5.64","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","31.1058","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.119","0.398","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.43877070697924","0.9693333333333273","9.002952029520296","130.71794871794873","1.3777777777777778","5.357142857142857","12.03875968992248"
"2393","22849","0.825","112","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.768","5.64","0.693","10.6","-0.29","[2 9]","0.1008","8.28E-8","15.9656","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","31.1058","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.10604","0.05577","0.7524","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.119","0.398","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.585114676819916","1.020654911838787","9.281481481481478","126","1.375","5.617924528301887","9.51937984496124"
"2399","22849","0.825","112","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.64","5.64","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","31.1058","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02904","0.08676","0.05577","0.7524","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.1428","0.4776","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","22.179366106080213","1.1712389380530972","10.061382113821136","156.52542372881356","1","5.445783132530121","3.0852713178294575"
"2395","22849","0.825","112","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.768","5.64","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","31.1058","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.08676","0.05577","0.7524","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.119","0.398","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","19.850564921090488","1.0703883495145654","7.333185840707966","283.3206106870229","0.7272727272727273","5.542600896860987","13.077519379844961"
"2398","22849","0.825","112","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.64","5.64","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","31.1058","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.08676","0.05577","0.7524","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.1428","0.4776","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","19.307473903966603","1.3576744186046492","9.379770992366405","133.12727272727273","1.2857142857142858","4.942528735632184","6.891472868217054"
"2396","22849","0.825","112","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.768","5.64","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","31.1058","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.08676","0.05577","0.7524","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.1428","0.398","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","19.447615176151782","1.0565217391304402","7.497052154195","246.07627118644066","1.7","5.617511520737327","15.108527131782946"
"2397","22849","0.825","112","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.768","5.64","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","31.1058","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02376","0.08676","0.05577","0.7524","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.1428","0.4776","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.037793924715054","1.3155080213903931","9.054237288135587","122.95348837209302","0.8888888888888888","5.137362637362638","11.317829457364342"
"2400","22849","0.825","112","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.64","5.64","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","31.1058","0.1199","23500000","0.6615","0.5328","31.9561","0.051","0.02904","0.08676","0.05577","0.9196","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.1428","0.4776","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","21.959344311829575","1.2165755919854313","9.10175953079178","116.71428571428571","0.625","5.435643564356436","7.6434108527131785"
"2401","22849","0.825","112","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.64","5.64","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","3249.9","0.501","20.5857","0.0384","0.501","0.792","0.825","31.1058","0.1199","28200000","0.6615","0.5328","31.9561","0.051","0.02904","0.08676","0.05577","0.9196","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.1428","0.4776","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.75582879170541","1.306010928961759","10.26746575342468","157.38202247191012","0.6","5.462686567164179","7.209302325581396"
"2402","22849","0.825","112","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.64","5.64","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","3249.9","0.6012","20.5857","0.0384","0.501","0.792","0.825","31.1058","0.1199","28200000","0.6615","0.5328","31.9561","0.051","0.02904","0.08676","0.05577","0.9196","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.1428","0.4776","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.00108207970441","1.27060478199719","9.540498442367607","124.98901098901099","1","5.427480916030534","11"
"2403","22849","0.825","112","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.64","5.64","0.693","10.6","-0.29","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","3249.9","0.6012","20.5857","0.0384","0.501","0.792","0.99","31.1058","0.1199","28200000","0.6615","0.5328","31.9561","0.051","0.02904","0.08676","0.05577","0.9196","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.1428","0.4776","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.54879403965144","1.2438082556591323","9.930718954248366","135.70652173913044","0.8333333333333334","5.402877697841727","8.937984496124031"
"2404","22849","0.825","112","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.64","5.64","0.693","10.6","-0.232","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","3249.9","0.6012","20.5857","0.0384","0.501","0.792","0.99","31.1058","0.1199","28200000","0.6615","0.5328","31.9561","0.051","0.02904","0.08676","0.05577","0.9196","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.1428","0.4776","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.210950259836608","1.2998520710059327","9.566763848396523","133.10843373493975","0.4","5.2","10.449612403100776"
"2408","22849","0.825","112","0.0099","0.664","120","0.1494","0.822","12.43","36.52","7263.72","0.64","5.64","0.567","10.6","-0.232","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","2599.92","0.6012","20.5857","0.0384","0.501","0.792","0.99","31.1058","0.1199","28200000","0.6615","0.5328","31.9561","0.051","0.02904","0.08676","0.05577","0.9196","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.1428","0.4776","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","19.728076171875014","1.3773809523809517","10.303048780487805","116.47058823529412","1.1666666666666667","5.6","2.852713178294574"
"2410","22849","0.675","112","0.0099","0.664","120","0.1494","0.822","12.43","36.52","7263.72","0.64","5.64","0.567","10.6","-0.232","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","2599.92","0.6012","20.5857","0.0384","0.501","0.792","0.99","31.1058","0.1199","28200000","0.6615","0.5328","31.9561","0.051","0.02904","0.08676","0.05577","0.9196","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.1428","0.4776","96.8","245.7","45","0.198","4","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","21.894194312796227","1.4072289156626503","10.37710843373494","241.8","2.75","5.533333333333333","2.302325581395349"
"2405","22849","0.825","112","0.0121","0.664","120","0.1494","0.822","12.43","29.88","7263.72","0.64","5.64","0.693","10.6","-0.232","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","2599.92","0.6012","20.5857","0.0384","0.501","0.792","0.99","31.1058","0.1199","28200000","0.6615","0.5328","31.9561","0.051","0.02904","0.08676","0.05577","0.9196","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.1428","0.4776","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.54425902864261","1.2726600985221832","9.705421686746982","111.5673076923077","0.6923076923076923","5.413333333333333","9.37984496124031"
"2407","22849","0.825","112","0.0099","0.664","120","0.1494","0.822","12.43","36.52","7263.72","0.64","5.64","0.693","10.6","-0.232","[2 9]","0.1008","6.9E-8","15.9656","0.0418","0.1224","2599.92","0.6012","20.5857","0.0384","0.501","0.792","0.99","31.1058","0.1199","28200000","0.6615","0.5328","31.9561","0.051","0.02904","0.08676","0.05577","0.9196","0.2736","0.804","11052.99","35190000","19100000","0.0135","0.1428","0.4776","96.8","245.7","45","0.198","3.2","22","23.1","682","85.2012","0.018","0.502","0.633","0.4992","20.22051691979751","1.292524682651636","9.816828478964403","142.75641025641025","0.2857142857142857","5.859504132231405","10.372093023255815"
