"","perc-resource-cells","max-resources-base","r-growth-ts","fragmentation-level","n-animals","speed-mean","speed-max","HR-r-min","HR-r-max","B0","gamma","intercept-pcot","slope-pcot","intercept-icot","slope-icot","n-emb-mid","emb-growth-c","emb-mass-init","emb-mass-inf","percent-fat-emb","percent-pro-emb","ED-pl","DE-pl","preg-prob-const*","preg-prob-mid*","off-BMR-red","off-growth-eff","milk-prod-eff","lact-prob-const*","lact-prob-mid*","ED-pro","DE-fat","DE-pro","growth-lm-prob-const*","growth-lm-prob-mid*","growth-lm-inf","growth-lm-k","stomach-fill-perc","AE-food","HIF","DM-food","ED-food","ED-fat","EC-pro","gamma-mobilize","perc-water-adi","max-SL","t-mating-start","t-mating-end","t-mature","prob-ovul","t-0","t-gest","t-nurs","t-max-age","surv-prob-const*","surv-prob-mid*","surv-mod-emb*","surv-mod-off*","winter-surv-mid"
"1499",0.75,126,0.011,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,11.66,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.825,28.278,0.1308,21.15,0.735,0.444,29.051,0.0459,0.02904,0.11568,0.06084,0.836,0.2736,0.536,11052.99,39.1,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,23.1,620,75.7344,0.0216,0.4016,0.7596,0.3744
"1500",0.75,126,0.011,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,11.66,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.825,28.278,0.1308,21.15,0.735,0.444,34.8612,0.0459,0.02904,0.11568,0.06084,0.836,0.2736,0.536,11052.99,39.1,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,23.1,620,75.7344,0.0216,0.4016,0.7596,0.3744
"1501",0.75,126,0.011,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,11.66,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.825,28.278,0.1308,21.15,0.735,0.444,34.8612,0.0459,0.02904,0.11568,0.06084,0.836,0.2736,0.536,11052.99,39.1,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,18.9,620,75.7344,0.0216,0.4016,0.7596,0.3744
"1502",0.75,126,0.011,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,11.66,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.825,28.278,0.1308,21.15,0.735,0.444,34.8612,0.0459,0.02904,0.11568,0.06084,0.836,0.2736,0.536,11052.99,39.1,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,18.9,620,75.7344,0.0216,0.502,0.7596,0.3744
"1503",0.75,126,0.011,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,11.66,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.825,28.278,0.1308,21.15,0.735,0.444,34.8612,0.0459,0.02904,0.11568,0.06084,0.6688,0.2736,0.536,11052.99,39.1,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,18.9,620,75.7344,0.0216,0.502,0.7596,0.3744
"1504",0.75,126,0.011,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.825,28.278,0.1308,21.15,0.735,0.444,34.8612,0.0459,0.02904,0.11568,0.06084,0.6688,0.2736,0.536,11052.99,39.1,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,18.9,620,75.7344,0.0216,0.502,0.7596,0.3744
"1505",0.75,126,0.011,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.99,28.278,0.1308,21.15,0.735,0.444,34.8612,0.0459,0.02904,0.11568,0.06084,0.6688,0.2736,0.536,11052.99,39.1,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,18.9,620,75.7344,0.0216,0.502,0.7596,0.3744
"1506",0.75,126,0.011,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.99,28.278,0.1308,21.15,0.735,0.444,34.8612,0.0459,0.02904,0.11568,0.06084,0.6688,0.2736,0.536,11052.99,39.1,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,18.9,620,75.7344,0.0216,0.502,0.633,0.3744
"1507",0.75,126,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.99,28.278,0.1308,21.15,0.735,0.444,34.8612,0.0459,0.02904,0.11568,0.06084,0.6688,0.2736,0.536,11052.99,39.1,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,18.9,620,75.7344,0.0216,0.502,0.633,0.3744
"1508",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.99,28.278,0.1308,21.15,0.735,0.444,34.8612,0.0459,0.02904,0.11568,0.06084,0.6688,0.2736,0.536,11052.99,39.1,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,18.9,620,75.7344,0.0216,0.502,0.633,0.3744
"1509",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.99,28.278,0.1308,21.15,0.735,0.444,34.8612,0.0459,0.02904,0.11568,0.06084,0.6688,0.2736,0.536,11052.99,39.1,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1510",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.99,28.278,0.1308,21.15,0.735,0.444,34.8612,0.0459,0.02904,0.11568,0.06084,0.6688,0.2736,0.536,13509.21,39.1,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1511",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.444,34.8612,0.0459,0.02904,0.11568,0.06084,0.6688,0.2736,0.536,13509.21,39.1,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1512",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.444,34.8612,0.0459,0.02904,0.11568,0.06084,0.6688,0.2736,0.536,13509.21,31.28,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1513",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.444,34.8612,0.0459,0.02904,0.0964,0.06084,0.6688,0.2736,0.536,13509.21,31.28,22.92,0.012,0.1428,0.4378,145.2,218.4,49.5,0.264,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1514",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.63,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.444,34.8612,0.0459,0.02904,0.0964,0.06084,0.6688,0.2736,0.536,13509.21,31.28,22.92,0.012,0.1428,0.4378,145.2,273,49.5,0.264,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1515",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.756,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.102,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.444,34.8612,0.0459,0.02904,0.0964,0.06084,0.6688,0.2736,0.536,13509.21,31.28,22.92,0.012,0.1428,0.4378,145.2,273,49.5,0.264,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1516",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.756,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.0816,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.444,34.8612,0.0459,0.02904,0.0964,0.06084,0.6688,0.2736,0.536,13509.21,31.28,22.92,0.012,0.1428,0.4378,145.2,273,49.5,0.264,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1517",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.756,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.0816,3249.9,0.6012,25.1603,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.444,34.8612,0.0459,0.02904,0.0964,0.06084,0.6688,0.2736,0.536,13509.21,31.28,22.92,0.015,0.1428,0.4378,145.2,273,49.5,0.264,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1518",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.704,4.7,0.756,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.0816,3249.9,0.6012,20.5857,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.444,34.8612,0.0459,0.02904,0.0964,0.06084,0.6688,0.2736,0.536,13509.21,31.28,22.92,0.015,0.1428,0.4378,145.2,273,49.5,0.264,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1519",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.576,4.7,0.756,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.0816,3249.9,0.6012,20.5857,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.444,34.8612,0.0459,0.02904,0.0964,0.06084,0.6688,0.2736,0.536,13509.21,31.28,22.92,0.015,0.1428,0.4378,145.2,273,49.5,0.264,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1520",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.576,4.7,0.756,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.0816,3249.9,0.6012,20.5857,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.444,34.8612,0.0459,0.02904,0.0964,0.06084,0.6688,0.2736,0.536,13509.21,31.28,22.92,0.015,0.1428,0.4378,145.2,273,49.5,0.22,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1521",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.576,4.7,0.756,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.0816,3249.9,0.6012,20.5857,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.3552,34.8612,0.0459,0.02904,0.0964,0.06084,0.6688,0.2736,0.536,13509.21,31.28,22.92,0.015,0.1428,0.4378,145.2,273,49.5,0.22,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1522",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.576,4.7,0.756,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.0816,3249.9,0.6012,20.5857,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.3552,34.8612,0.0459,0.02904,0.0964,0.06084,0.6688,0.228,0.536,13509.21,31.28,22.92,0.015,0.1428,0.4378,145.2,273,49.5,0.22,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1523",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,5447.79,0.576,4.7,0.756,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.0816,3249.9,0.501,20.5857,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.3552,34.8612,0.0459,0.02904,0.0964,0.06084,0.6688,0.228,0.536,13509.21,31.28,22.92,0.015,0.1428,0.4378,145.2,273,49.5,0.22,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1524",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,6658.41,0.576,4.7,0.756,9.54,-0.29,6.6,0.112,6.9e-08,17.9613,0.038,0.0816,3249.9,0.501,20.5857,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.3552,34.8612,0.0459,0.02904,0.0964,0.06084,0.6688,0.228,0.536,13509.21,31.28,22.92,0.015,0.1428,0.4378,145.2,273,49.5,0.22,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1525",0.75,154,0.0132,0.664,90,0.166,0.9864,11.3,26.56,6658.41,0.576,4.7,0.756,9.54,-0.29,5.5,0.112,6.9e-08,17.9613,0.038,0.0816,3249.9,0.501,20.5857,0.048,0.501,0.88,0.99,28.278,0.1308,25.85,0.735,0.3552,34.8612,0.0459,0.02904,0.0964,0.06084,0.6688,0.228,0.536,13509.21,31.28,22.92,0.015,0.1428,0.4378,145.2,273,49.5,0.22,4.4,20,18.9,744,75.7344,0.0216,0.502,0.633,0.3744
"1526",0.75,140,0.0099,0.747,80,0.1826,0.9864,9.04,39.84,6658.41,0.64,4.7,0.567,12.72,-0.348,4.95,0.1232,8.28e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.048,0.5511,1.056,0.99,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,19.1,0.0165,0.119,0.398,121,245.7,49.5,0.198,4,18,25.2,558,104.1348,0.018,0.4016,0.5697,0.3744
"1527",0.75,140,0.0099,0.747,80,0.1826,0.9864,9.04,39.84,6658.41,0.64,4.7,0.567,12.72,-0.348,4.95,0.1008,8.28e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.048,0.5511,1.056,0.99,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,19.1,0.0165,0.119,0.398,121,245.7,49.5,0.198,4,18,25.2,558,104.1348,0.018,0.4016,0.5697,0.3744
"1528",0.75,140,0.0099,0.747,80,0.1826,0.9864,9.04,39.84,6658.41,0.64,4.7,0.567,12.72,-0.348,4.95,0.1008,8.28e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.048,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,19.1,0.0165,0.119,0.398,121,245.7,49.5,0.198,4,18,25.2,558,104.1348,0.018,0.4016,0.5697,0.3744
"1529",0.75,140,0.0099,0.747,80,0.1826,0.9864,9.04,39.84,5447.79,0.64,4.7,0.567,12.72,-0.348,4.95,0.1008,8.28e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.048,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,19.1,0.0165,0.119,0.398,121,245.7,49.5,0.198,4,18,25.2,558,104.1348,0.018,0.4016,0.5697,0.3744
"1530",0.75,140,0.0099,0.747,80,0.1826,0.9864,9.04,39.84,5447.79,0.64,4.7,0.567,12.72,-0.348,4.95,0.1008,8.28e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.048,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,19.1,0.0165,0.119,0.398,121,245.7,49.5,0.198,4,18,25.2,558,85.2012,0.018,0.4016,0.5697,0.3744
"1531",0.75,140,0.0099,0.747,80,0.1826,0.9864,9.04,39.84,5447.79,0.64,4.7,0.567,12.72,-0.348,4.95,0.1008,8.28e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,19.1,0.0165,0.119,0.398,121,245.7,49.5,0.198,4,18,25.2,558,85.2012,0.018,0.4016,0.5697,0.3744
"1532",0.75,140,0.0099,0.747,80,0.1826,0.9864,9.04,39.84,5447.79,0.64,4.7,0.567,12.72,-0.348,4.95,0.1008,8.28e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.398,121,245.7,49.5,0.198,4,18,25.2,558,85.2012,0.018,0.4016,0.5697,0.3744
"1533",0.75,140,0.0099,0.747,80,0.1826,0.9864,9.04,39.84,5447.79,0.64,4.7,0.567,12.72,-0.348,4.95,0.1008,8.28e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.398,121,245.7,49.5,0.198,4,22,25.2,558,85.2012,0.018,0.4016,0.5697,0.3744
"1534",0.75,140,0.0099,0.913,80,0.1826,0.9864,9.04,39.84,5447.79,0.64,4.7,0.567,12.72,-0.348,4.95,0.1008,8.28e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.398,121,245.7,49.5,0.198,4,22,25.2,558,85.2012,0.018,0.4016,0.5697,0.3744
"1535",0.75,140,0.0099,0.913,80,0.1826,0.9864,9.04,39.84,5447.79,0.64,4.7,0.567,12.72,-0.348,4.95,0.1008,8.28e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.398,121,245.7,49.5,0.198,4,22,25.2,682,85.2012,0.018,0.4016,0.5697,0.3744
"1536",0.75,140,0.0099,0.913,80,0.1826,0.9864,9.04,39.84,5447.79,0.64,4.7,0.567,12.72,-0.348,4.95,0.1008,6.9e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.398,121,245.7,49.5,0.198,4,22,25.2,682,85.2012,0.018,0.4016,0.5697,0.3744
"1537",0.75,140,0.0099,0.913,80,0.1826,0.822,9.04,39.84,5447.79,0.64,4.7,0.567,12.72,-0.348,4.95,0.1008,6.9e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.398,121,245.7,49.5,0.198,4,22,25.2,682,85.2012,0.018,0.4016,0.5697,0.3744
"1538",0.75,140,0.0099,0.913,80,0.1826,0.822,9.04,39.84,5447.79,0.64,4.7,0.567,12.72,-0.348,4.95,0.1008,6.9e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.398,145.2,245.7,49.5,0.198,4,22,25.2,682,85.2012,0.018,0.4016,0.5697,0.3744
"1539",0.75,140,0.0099,0.913,80,0.1826,0.822,9.04,39.84,5447.79,0.64,4.7,0.567,12.72,-0.348,4.95,0.1008,6.9e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.398,145.2,245.7,49.5,0.198,4,22,21,682,85.2012,0.018,0.4016,0.5697,0.3744
"1540",0.75,140,0.0099,0.913,80,0.1826,0.822,9.04,39.84,5447.79,0.64,4.7,0.693,12.72,-0.348,4.95,0.1008,6.9e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.398,145.2,245.7,49.5,0.198,4,22,21,682,85.2012,0.018,0.4016,0.5697,0.3744
"1541",0.75,140,0.0099,0.913,80,0.1826,0.822,9.04,39.84,5447.79,0.64,4.7,0.693,12.72,-0.348,4.95,0.1008,6.9e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.4776,145.2,245.7,49.5,0.198,4,22,21,682,85.2012,0.018,0.4016,0.5697,0.3744
"1542",0.75,140,0.0099,0.913,80,0.1494,0.822,9.04,39.84,5447.79,0.64,4.7,0.693,12.72,-0.348,4.95,0.1008,6.9e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.4776,145.2,245.7,49.5,0.198,4,22,21,682,85.2012,0.018,0.4016,0.5697,0.3744
"1543",0.75,140,0.0099,0.913,80,0.1494,0.822,9.04,33.2,5447.79,0.64,4.7,0.693,12.72,-0.348,4.95,0.1008,6.9e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.4776,145.2,245.7,49.5,0.198,4,22,21,682,85.2012,0.018,0.4016,0.5697,0.3744
"1544",0.75,140,0.0099,0.913,80,0.1494,0.822,9.04,33.2,5447.79,0.64,3.76,0.693,12.72,-0.348,4.95,0.1008,6.9e-08,15.9656,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.4776,145.2,245.7,49.5,0.198,4,22,21,682,85.2012,0.018,0.4016,0.5697,0.3744
"1545",0.75,140,0.0099,0.913,80,0.1494,0.822,9.04,33.2,5447.79,0.64,3.76,0.693,12.72,-0.348,4.95,0.1008,6.9e-08,19.957,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.5511,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.4776,145.2,245.7,49.5,0.198,4,22,21,682,85.2012,0.018,0.4016,0.5697,0.3744
"1546",0.75,140,0.0099,0.913,80,0.1494,0.822,9.04,33.2,5447.79,0.64,3.76,0.693,12.72,-0.348,4.95,0.1008,6.9e-08,19.957,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.4509,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.04563,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.4776,145.2,245.7,49.5,0.198,4,22,21,682,85.2012,0.018,0.4016,0.5697,0.3744
"1547",0.75,140,0.0099,0.913,80,0.1494,0.822,9.04,33.2,5447.79,0.64,3.76,0.693,12.72,-0.348,4.95,0.1008,6.9e-08,19.957,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.4509,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.05577,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.4776,145.2,245.7,49.5,0.198,4,22,21,682,85.2012,0.018,0.4016,0.5697,0.3744
"1548",0.75,140,0.0099,0.913,80,0.1494,0.822,9.04,33.2,5447.79,0.64,3.76,0.693,12.72,-0.348,4.95,0.1008,6.9e-08,19.957,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.4509,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.05577,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.4776,145.2,245.7,49.5,0.198,4,22,21,682,85.2012,0.018,0.4016,0.6963,0.3744
"1549",0.75,140,0.0121,0.913,80,0.1494,0.822,9.04,33.2,5447.79,0.64,3.76,0.693,12.72,-0.348,4.95,0.1008,6.9e-08,19.957,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.4509,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.05577,0.6688,0.2052,0.67,9824.88,43.01,15.28,0.0165,0.119,0.4776,145.2,245.7,49.5,0.198,4,22,21,682,85.2012,0.018,0.4016,0.6963,0.3744
"1550",0.75,140,0.0121,0.913,80,0.1494,0.822,9.04,33.2,5447.79,0.64,3.76,0.693,12.72,-0.348,4.95,0.1008,6.9e-08,19.957,0.038,0.1122,2599.92,0.4008,27.4476,0.0384,0.4509,1.056,0.825,28.278,0.1199,23.5,0.735,0.444,26.1459,0.051,0.0264,0.0964,0.05577,0.6688,0.2052,0.536,9824.88,43.01,15.28,0.0165,0.119,0.4776,145.2,245.7,49.5,0.198,4,22,21,682,85.2012,0.018,0.4016,0.6963,0.3744
