"BehaviorSpace results (NetLogo 6.2.2)"
"/home/gallagher/densities/EBIVModelDensTest.nlogo"
"Densities"
"01/04/2023 09:33:31:711 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","39","0","39"
"[run number]","max-resources-base","pcolor-update?","resources-dynamic?","n-food-c","print?","ITV-var-BMR","r-growth-ts","perc-resource-cells","n-animals","debug","out-year","overwinter-skip?","ITV-var-repro","ITV-var-growth","home-ranging?","fragmentation-level","[step]","dens-list"
"402","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[4 4 4 4 4 4 4 4 4 26 33 27 9 9 8 8 7 6 5 14 13 13 9 9 9 9 9 9 23 30 32 23 14 12 10 9 9 8 10 9 10 12 9 8 7 3 3 3 3 3 3 13 20 20 20 23 26 25 22 17 12 16 12 11 9 10 7 7 3 3 3 3 3 3 8 19 23 23 26 25 19 11 12 7 9 8 8 8 10 10 10 7 7 7 7 7 7 24 31 29 26 14 7 4 4 4 5 8 7 7 9 9 9 6 6 6 6 6 6 17 22 22 22 24 18 7 5 5 5 7 6 5 6 8 8 4 4 4 4 4 4 20 23 27 27 23 20 12 8 8 7 9 7 7 9 11 12 5 5 5 5 5 5 19 23 24 23 26 16 10 9 9 7 9 9 7 10 10 10 4 4 4 4 4 4 15 22 23 22 17 13 5 5 5 4 7 7 6 6 8 8 7 3 3 3 3 3 3 7 19 20 20 26 19 10 4 4 4 8 7 7 6 9 9]"
"396","60","false","false","3","false","0","0.013","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 7 7 44 47 28 10 8 8 8 8 8 10 11 14 13 3 3 3 3 3 3 14 21 23 21 32 33 18 13 10 10 10 11 11 12 10 8 7 2 2 2 2 2 2 6 9 11 11 13 15 15 12 9 4 4 4 5 5 6 5 5 3 3 2 2 2 2 6 31 33 33 26 21 14 4 4 4 4 5 6 6 9 9 8 2 2 2 2 2 2 12 16 17 21 24 24 16 10 5 5 7 7 7 7 7 6 1 1 1 1 1 1 16 17 18 20 28 26 13 12 11 8 7 8 8 8 11 11 5 5 5 5 5 5 19 24 24 19 24 21 11 7 7 7 7 7 7 8 9 8 6 6 6 6 6 6 20 26 25 23 23 23 18 10 9 9 11 11 11 15 12 12 6 6 6 6 6 6 22 35 33 21 18 11 8 8 8 9 12 13 12 11 12 12 12 4 4 4 4 4 4 14 24 25 24 22 23 19 13 10 8 7 5 7 8 9 9]"
"401","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[4 4 4 4 4 4 4 4 4 24 38 35 29 16 7 6 5 5 7 10 10 9 3 3 3 3 3 3 17 29 29 29 38 32 25 11 8 11 14 13 13 11 15 14 12 6 6 6 6 6 6 13 20 22 23 22 17 7 3 3 3 4 8 8 7 10 10 9 5 5 5 5 5 5 10 18 20 20 24 22 19 12 7 6 6 8 8 8 11 9 9 2 2 2 2 2 2 11 15 15 20 24 23 19 14 8 8 8 7 7 7 11 10 3 3 3 3 3 3 9 11 11 11 22 27 29 27 21 20 16 12 13 13 13 14 7 7 7 7 7 7 19 23 22 20 35 36 29 23 11 10 13 11 11 10 11 8 3 3 3 3 3 3 12 20 21 21 22 29 29 26 25 20 19 12 9 9 9 8 5 5 5 5 5 5 17 29 29 26 22 13 6 3 3 4 6 7 8 8 11 10 10 3 3 3 3 3 3 11 17 17 17 24 30 30 27 21 11 8 6 4 4 5 6]"
"403","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[8 8 8 8 8 8 8 8 8 25 27 21 17 12 5 3 3 4 7 14 13 12 5 5 5 5 5 5 10 15 17 17 19 20 17 7 5 4 7 8 7 8 7 6 4 1 1 1 1 1 1 10 19 20 20 20 23 16 8 5 5 5 6 7 7 10 10 10 9 9 9 9 9 9 17 36 38 35 19 13 10 6 6 5 7 11 10 9 9 8 7 6 6 6 6 6 6 24 25 23 20 18 9 7 7 7 7 7 7 6 9 9 7 4 4 4 4 4 4 25 29 29 26 27 15 10 8 7 8 10 8 7 9 13 11 6 6 6 6 6 6 20 26 28 25 28 27 15 6 5 6 7 9 8 9 12 14 3 3 3 3 3 3 13 15 18 18 21 24 19 16 9 8 6 5 5 6 7 9 3 3 3 3 3 3 10 13 13 13 15 22 24 25 27 22 15 5 5 4 4 4 4 1 1 1 1 1 1 10 11 11 11 18 25 26 22 16 8 7 4 4 6 9 10]"
"406","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[3 3 3 3 3 3 3 3 3 27 30 23 16 6 6 6 6 6 7 13 13 10 6 6 6 6 6 6 17 32 31 30 27 10 7 7 5 5 7 6 5 6 8 7 3 1 1 1 1 1 1 3 9 9 9 18 26 26 23 19 9 10 6 4 4 5 5 5 1 1 1 1 1 1 4 12 12 14 16 23 22 20 14 9 10 7 6 6 4 4 7 3 3 3 3 3 3 21 24 24 26 31 27 16 10 5 5 4 5 5 10 12 13 1 1 1 1 1 1 10 12 12 18 22 21 18 12 8 4 3 3 4 4 4 3 0 0 0 0 0 0 8 9 9 9 13 15 15 16 18 19 18 11 9 9 8 8 3 3 3 3 3 3 15 22 23 19 25 22 21 16 9 7 5 3 4 4 4 6 3 3 3 3 3 3 11 20 23 23 24 21 16 9 7 5 9 8 8 8 9 7 7 1 1 1 1 1 1 5 7 11 11 15 20 23 21 16 14 13 8 3 3 5 5]"
"407","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 7 7 31 37 29 19 11 8 5 5 3 4 7 9 9 3 3 3 3 3 3 14 19 20 20 24 24 16 7 6 5 5 4 4 4 5 5 5 1 1 1 1 1 1 7 10 15 15 19 23 23 21 12 9 7 6 6 4 6 7 8 1 1 1 1 1 1 5 15 18 18 19 23 22 15 13 7 4 5 5 7 11 10 8 3 3 3 3 3 3 21 21 21 21 22 16 10 7 5 6 7 9 9 11 7 6 4 4 4 4 4 4 28 37 35 27 17 15 10 7 7 8 10 9 9 8 10 10 3 3 3 3 3 3 16 17 17 18 21 22 15 13 6 5 4 4 4 4 12 12 7 7 7 7 7 7 18 26 26 22 20 13 7 6 6 6 5 4 3 5 8 10 2 2 2 2 2 2 12 23 24 24 23 18 6 4 4 4 6 9 8 8 11 10 10 3 3 3 3 3 3 11 20 21 21 26 26 27 14 14 10 7 7 6 8 9 9]"
"405","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[4 4 3 3 3 3 3 3 3 38 51 36 20 11 9 8 7 8 10 16 11 10 4 4 4 4 4 4 26 29 27 22 15 11 9 7 6 8 14 14 13 12 12 11 11 7 7 7 7 7 7 17 32 28 24 22 13 6 5 5 5 14 14 12 10 9 8 8 3 3 3 3 3 3 10 29 37 29 17 11 10 10 10 10 14 18 17 16 14 14 14 2 2 2 2 2 2 11 12 13 14 16 18 16 12 9 12 10 9 9 9 7 6 0 0 0 0 0 0 6 11 11 12 19 16 14 9 8 9 9 6 6 5 9 9 2 2 2 2 2 2 18 26 26 25 33 32 27 12 6 6 6 6 6 8 7 6 4 4 4 4 4 4 22 25 26 17 13 7 5 4 4 4 8 9 11 9 10 9 0 0 0 0 0 0 11 14 16 16 22 31 28 21 18 13 13 13 15 15 18 16 12 6 6 6 6 6 6 14 30 33 30 29 15 8 6 6 6 8 9 8 8 11 13]"
"409","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 6 6 5 25 37 29 22 9 6 5 4 4 4 16 18 16 6 6 6 6 6 6 20 24 27 28 31 26 17 7 8 2 2 2 3 4 7 6 6 3 3 3 3 3 3 16 21 22 21 13 7 5 4 4 4 6 6 9 9 8 9 6 1 1 1 1 1 1 5 22 22 22 29 27 10 5 5 5 4 5 4 5 9 10 9 5 5 5 5 5 5 22 27 28 27 22 15 10 7 6 8 10 11 12 13 15 14 4 4 4 4 4 4 15 16 18 18 25 27 24 13 4 6 7 7 7 8 6 6 3 3 3 3 3 3 25 30 30 27 25 21 14 7 4 5 6 5 5 10 11 12 4 4 4 4 4 4 22 35 30 19 9 3 4 3 2 2 8 14 13 13 14 11 5 5 5 5 5 5 14 17 14 14 24 26 23 20 19 16 16 13 8 8 8 10 9 0 0 0 0 0 0 7 13 13 13 20 22 23 12 7 6 5 5 4 5 9 8]"
"404","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[4 4 4 4 4 4 4 4 4 41 51 40 17 9 7 7 6 6 8 11 10 10 1 1 1 1 1 1 5 11 12 13 19 22 22 20 21 14 9 6 6 7 6 7 7 6 6 6 6 6 6 22 42 41 38 24 12 11 10 11 11 15 13 12 10 12 12 12 7 7 7 7 7 7 21 39 41 30 15 12 11 10 10 10 14 11 9 9 13 14 14 6 6 6 6 6 6 30 32 31 33 28 21 11 8 8 9 10 10 10 13 12 11 2 2 2 2 2 2 23 26 26 21 17 11 5 4 5 7 8 9 9 8 8 9 2 2 2 2 2 2 17 17 18 15 21 22 17 10 6 6 9 9 9 10 9 8 4 4 4 4 4 4 17 24 26 26 31 22 16 9 7 5 6 8 7 11 11 12 3 3 3 3 3 3 13 26 26 26 24 22 19 11 7 7 7 9 8 7 8 11 10 7 7 7 7 7 7 18 34 36 21 9 3 2 2 2 2 9 10 9 10 9 9]"
"408","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 5 32 38 33 26 11 8 6 6 6 6 12 12 12 4 4 4 4 4 4 13 21 22 22 34 26 15 11 10 9 10 8 7 7 9 9 9 4 4 4 4 4 4 12 24 25 26 34 26 19 4 2 2 2 2 2 2 5 10 8 4 4 4 4 4 4 11 31 32 22 9 7 7 7 7 7 13 13 13 13 13 12 12 5 5 5 5 5 5 24 27 26 27 23 17 16 10 9 9 9 9 9 9 10 8 3 3 3 3 3 3 27 28 28 29 30 21 13 10 9 8 9 8 9 11 12 10 0 0 0 0 0 0 8 10 10 11 16 20 19 13 6 3 3 3 3 5 5 7 3 3 3 3 3 3 8 9 9 10 17 19 17 12 13 10 8 8 7 7 8 7 3 3 3 3 3 3 13 15 17 17 29 27 23 17 14 11 9 8 7 8 8 9 9 6 6 6 6 6 6 13 32 38 25 11 7 6 6 6 6 8 8 7 7 9 11]"
"411","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[3 3 3 3 3 3 3 3 3 24 39 30 20 8 8 8 8 8 9 13 12 11 4 4 4 4 4 4 14 17 18 19 27 28 22 18 11 8 17 16 16 16 16 16 16 9 9 9 9 9 9 12 19 20 20 27 35 29 23 13 9 9 9 10 9 12 12 11 3 3 3 3 3 3 11 19 19 19 22 27 27 18 13 8 8 5 5 7 9 9 9 6 6 6 6 6 6 21 21 20 21 19 12 10 10 10 12 10 9 9 11 11 11 2 2 2 2 2 2 17 19 19 18 19 17 12 7 7 5 6 9 10 11 11 10 4 4 4 4 4 4 23 24 23 21 18 14 8 6 6 7 8 8 8 10 10 8 3 3 3 3 3 3 16 19 20 19 30 29 21 15 6 6 6 7 8 7 9 10 7 7 7 7 7 7 23 39 44 29 21 9 4 3 3 3 6 5 3 3 6 7 6 3 3 3 3 3 3 16 31 31 30 31 34 19 12 12 12 11 16 13 15 15 16]"
"413","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 7 7 32 38 34 13 9 7 7 7 7 6 8 9 11 7 7 7 7 7 7 13 22 22 21 23 25 25 18 6 5 7 9 9 7 6 7 7 3 3 3 3 3 3 16 38 39 38 36 27 13 6 4 4 3 4 4 4 6 8 6 4 4 4 4 4 4 11 32 33 29 26 15 11 11 6 6 8 9 10 10 11 10 9 2 2 2 2 2 2 13 13 13 15 16 18 17 18 19 18 10 5 4 4 2 2 0 0 0 0 0 0 3 5 5 5 8 10 10 12 16 24 12 5 4 4 4 4 1 1 1 1 1 1 4 6 6 6 13 14 18 18 21 22 18 15 11 7 7 5 3 3 3 3 3 3 20 23 24 25 28 17 7 4 3 3 5 6 7 7 10 9 3 3 3 3 3 3 12 14 16 16 21 24 24 16 11 7 7 7 5 5 5 7 6 3 3 3 3 3 3 10 22 24 24 24 15 8 8 4 4 6 7 7 8 9 11]"
"412","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[4 4 4 4 4 4 4 4 4 34 41 35 25 8 8 8 8 7 4 7 5 5 5 5 5 5 5 5 20 40 41 31 11 8 8 8 6 5 5 7 8 8 9 8 8 3 3 3 3 3 3 6 12 18 18 24 26 27 22 16 13 8 6 5 6 7 6 6 0 0 0 0 0 0 2 11 11 11 16 16 17 18 18 16 20 19 13 13 15 13 12 4 4 4 4 4 4 7 11 11 15 18 18 17 11 8 10 7 7 7 8 9 8 5 5 5 5 5 5 25 28 28 30 26 15 11 9 7 6 8 7 7 9 9 9 1 1 1 1 1 1 10 13 13 15 25 26 25 25 23 18 9 5 4 5 7 8 5 5 5 5 5 5 31 37 38 31 17 6 5 4 4 7 8 11 12 12 10 11 1 1 1 1 1 1 12 17 17 17 27 26 22 12 5 3 4 3 3 4 11 11 11 3 3 3 3 3 3 12 19 20 18 23 16 9 7 6 5 8 7 6 5 11 8]"
"410","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 5 36 45 32 15 7 6 6 5 5 5 17 16 17 7 7 7 7 7 7 19 29 32 28 23 19 10 7 5 5 7 8 6 7 9 10 10 2 2 2 2 2 2 10 30 31 23 10 6 4 4 4 4 13 10 9 10 10 12 12 6 6 6 6 6 6 7 26 30 30 26 28 25 18 16 10 12 12 11 11 13 11 10 4 4 4 4 4 4 23 25 23 23 25 19 14 9 8 11 11 7 7 6 6 3 2 2 2 2 2 2 38 41 34 20 10 9 9 9 8 14 16 12 12 15 16 19 2 2 2 2 2 2 36 38 24 10 5 3 3 3 2 4 10 12 12 14 12 11 2 2 2 2 2 2 12 13 13 13 22 23 18 18 14 11 8 7 8 12 11 11 4 4 4 4 4 4 13 23 23 22 27 21 12 7 5 5 7 9 8 8 12 9 7 3 3 3 3 3 3 9 23 24 28 20 7 5 5 5 5 9 7 7 6 13 12]"
"418","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[3 3 3 3 3 3 3 3 3 40 48 37 19 4 2 2 2 2 6 11 13 12 1 1 1 1 1 1 8 15 17 16 21 24 22 17 14 8 7 7 7 8 8 8 8 4 4 4 4 4 4 12 26 29 26 27 33 28 16 8 5 4 4 4 4 6 5 5 2 2 2 2 2 2 7 16 18 18 22 29 25 19 9 7 7 6 6 6 5 6 8 2 2 2 2 2 2 19 23 24 26 30 26 13 6 6 5 5 8 7 9 10 7 0 0 0 0 0 0 4 7 8 8 10 14 12 12 13 15 15 7 7 6 6 6 2 2 2 2 2 2 7 11 11 11 16 18 20 20 15 16 13 7 6 6 6 5 3 3 3 3 3 3 17 19 20 19 24 26 13 5 3 3 3 4 5 6 9 6 3 3 3 3 3 3 17 25 27 27 30 21 13 9 7 7 6 7 5 5 8 7 7 2 2 2 2 2 2 7 11 12 12 15 25 25 24 27 22 15 9 9 7 5 5]"
"423","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[8 7 7 7 7 7 7 7 6 33 40 20 7 3 3 3 3 3 3 9 11 10 5 5 5 5 5 5 23 31 32 32 43 34 17 8 7 6 7 7 7 7 8 7 7 2 2 2 2 2 2 7 21 22 20 20 22 19 12 11 10 13 12 15 14 14 13 10 5 5 5 5 5 5 11 22 25 24 21 15 10 6 4 4 3 5 6 6 9 12 10 6 6 6 6 6 6 27 28 25 22 20 12 10 7 7 7 8 7 7 10 9 7 6 6 6 6 6 6 23 28 28 30 27 16 7 4 4 4 4 4 7 8 12 10 4 4 4 4 4 4 12 13 13 15 21 19 14 11 6 6 7 6 8 11 12 13 2 2 2 2 2 2 8 10 10 10 16 18 15 11 9 8 7 5 4 4 4 6 2 2 2 2 2 2 9 13 13 15 18 21 20 19 14 9 10 6 6 5 2 4 4 2 2 2 2 2 2 11 20 24 24 33 31 24 9 5 5 5 5 8 6 13 16]"
"419","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 5 28 34 28 16 8 4 4 3 3 4 10 12 9 3 3 3 3 3 3 16 23 24 22 19 14 9 7 7 7 10 8 7 6 8 9 8 3 3 3 3 3 3 9 16 16 15 16 15 13 7 7 7 9 11 11 11 13 15 15 8 8 8 8 8 8 15 22 23 20 18 11 7 7 7 7 8 9 9 8 11 13 12 5 5 5 5 5 5 23 26 25 25 28 20 13 8 7 7 7 8 8 6 7 6 4 3 3 3 3 3 23 30 30 27 26 16 10 6 6 8 7 5 5 8 10 9 3 3 3 3 3 3 11 14 14 16 21 24 23 15 12 6 7 6 4 6 5 5 1 1 1 1 1 1 7 10 11 10 10 11 10 6 4 5 7 6 8 8 13 11 3 3 3 3 3 3 11 22 23 23 29 24 16 12 8 7 9 9 10 11 14 14 13 8 8 8 8 8 8 15 29 33 25 23 15 9 7 7 8 8 10 6 4 7 7]"
"421","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[2 2 2 2 2 2 2 2 2 33 44 42 22 5 4 5 5 5 5 14 15 13 4 4 4 4 4 4 16 28 28 28 33 29 14 11 6 6 8 11 10 12 16 15 12 2 2 2 2 2 2 8 13 15 15 21 22 23 21 21 16 14 6 6 6 6 7 6 5 5 5 5 5 5 12 28 32 25 26 12 8 8 7 7 5 7 5 5 9 14 13 7 7 7 7 7 7 22 24 22 18 16 13 7 6 5 9 10 13 13 12 11 10 7 7 7 7 7 7 28 31 30 33 30 26 23 17 12 14 13 11 8 10 10 13 3 3 3 3 3 3 13 14 14 13 17 19 17 16 12 10 6 4 4 5 5 6 3 3 3 3 3 3 15 24 26 25 26 27 16 10 8 8 14 18 16 16 15 10 3 3 3 3 3 3 10 13 13 13 16 19 17 14 12 9 12 8 6 6 9 9 7 5 5 5 5 5 5 8 24 27 27 30 31 24 15 11 9 12 11 11 11 12 11]"
"414","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 7 7 34 37 33 28 13 10 7 6 6 6 10 7 7 4 4 4 4 4 4 21 32 34 28 26 15 9 7 7 8 11 11 10 9 10 11 11 6 6 6 6 6 6 16 24 25 25 32 36 23 15 9 5 8 9 9 10 14 10 8 1 1 1 1 1 1 2 12 12 12 19 24 24 24 23 17 13 4 2 2 4 5 4 2 2 2 2 2 2 29 37 37 32 16 9 8 8 8 12 16 15 15 19 18 17 13 13 13 13 13 13 37 39 33 15 7 6 6 6 6 10 13 8 6 6 9 8 3 3 3 3 3 3 12 19 19 19 30 34 23 16 9 8 9 9 10 11 13 10 4 4 4 4 4 4 21 29 31 21 20 14 8 7 7 7 7 6 5 4 5 4 1 1 1 1 1 1 13 26 27 23 22 14 11 10 7 8 15 13 13 13 15 13 12 5 5 5 5 5 5 15 34 37 36 29 21 11 7 7 7 9 7 6 6 12 9]"
"424","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[3 3 3 3 3 3 3 3 2 18 30 27 22 19 9 8 7 6 7 12 9 8 6 6 6 6 6 6 23 28 28 25 12 6 5 5 4 3 8 9 8 11 10 9 9 2 2 2 2 2 2 7 19 20 20 24 29 32 26 18 11 11 10 10 11 11 12 12 3 3 3 3 3 3 13 28 33 32 29 15 10 7 5 4 5 7 7 7 7 7 7 2 2 2 2 2 2 16 20 20 26 30 30 18 12 7 6 6 6 6 6 9 9 5 5 5 5 5 5 28 31 32 29 23 7 5 5 5 7 10 10 9 11 14 14 8 8 8 8 8 8 17 26 26 25 28 25 19 12 6 5 3 3 3 5 9 6 1 1 1 1 1 1 12 18 18 16 16 13 9 5 7 9 12 12 12 10 10 11 5 5 5 5 5 5 13 16 16 16 17 21 15 15 10 7 11 8 7 7 10 13 13 8 8 8 8 8 8 15 26 29 27 22 9 7 7 7 7 11 12 11 11 12 14]"
"416","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[3 3 3 3 3 3 3 3 3 28 39 38 26 17 9 6 6 6 6 12 10 9 3 3 3 3 3 3 9 16 16 16 22 27 27 23 13 8 8 7 7 8 13 14 14 6 6 6 6 6 6 19 27 27 24 21 18 11 4 3 3 3 1 0 0 5 7 7 5 5 5 5 5 5 12 38 38 37 35 30 14 6 6 6 8 12 12 9 13 14 13 3 3 3 3 3 3 15 17 15 16 25 22 20 10 7 6 5 3 3 8 10 11 10 10 10 10 10 10 42 45 28 22 9 7 6 6 6 7 12 10 10 9 7 8 1 1 1 1 1 1 14 17 17 17 22 21 11 8 6 4 8 9 11 9 12 9 3 3 3 3 3 3 23 31 32 27 22 23 17 12 7 7 10 10 10 13 15 15 2 2 2 2 2 2 14 22 25 25 31 33 32 20 12 8 11 12 13 14 18 15 14 5 5 5 5 5 5 21 35 35 28 19 12 9 8 8 8 12 11 11 8 12 12]"
"425","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[4 4 4 4 4 4 4 4 4 26 32 19 9 3 3 2 2 2 4 10 11 8 2 2 2 2 2 2 5 11 11 11 12 17 18 17 17 12 8 6 4 7 8 10 10 6 6 6 6 6 6 10 26 26 23 24 18 14 11 8 7 9 8 8 11 10 10 12 6 6 6 6 6 6 9 25 25 23 28 29 16 9 4 4 5 7 9 9 16 19 17 11 11 11 11 11 11 42 40 22 6 5 3 3 3 3 8 8 10 9 9 7 6 2 2 2 2 2 2 21 22 23 23 12 7 4 4 3 4 5 5 5 7 7 6 2 2 2 2 2 2 14 16 15 16 25 25 15 10 10 10 10 11 9 9 8 7 3 3 3 3 3 3 14 18 18 18 21 23 21 19 19 11 8 8 8 9 8 6 2 2 2 2 2 2 6 8 9 9 16 17 17 16 20 16 11 12 6 6 8 10 9 3 3 3 3 3 3 5 9 11 12 15 15 13 12 13 8 11 9 7 6 6 6]"
"422","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[10 10 10 10 10 10 10 10 10 35 42 31 10 6 4 4 4 4 6 8 7 9 0 0 0 0 0 0 10 15 19 19 33 35 25 10 4 4 5 5 5 7 10 11 9 1 1 1 1 1 1 5 14 14 14 22 26 25 18 11 7 7 5 5 5 9 8 8 3 3 3 3 3 3 10 22 24 24 27 33 25 13 9 9 9 8 8 8 13 16 14 11 11 11 11 11 11 34 40 37 32 27 14 7 7 7 7 7 6 6 10 9 9 5 5 5 5 5 5 29 36 35 28 22 19 10 9 9 12 12 11 11 8 9 8 3 3 3 3 3 3 10 11 12 13 22 19 13 9 7 7 9 7 8 8 9 9 4 4 4 4 4 4 30 42 42 23 15 8 4 4 4 4 8 6 6 6 8 8 2 2 2 2 2 2 11 23 23 22 29 27 16 8 5 5 6 4 3 4 7 7 7 6 6 6 6 6 6 14 25 24 19 21 13 6 4 3 3 3 4 4 5 5 6]"
"415","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[3 3 3 3 3 3 3 3 3 41 53 41 18 10 9 9 9 9 9 12 12 11 3 3 3 3 3 3 11 12 12 12 20 20 12 8 3 3 3 4 4 5 5 6 6 3 3 3 3 3 3 17 34 27 25 16 10 7 7 7 7 9 10 11 11 11 12 12 9 9 9 9 9 9 19 38 32 24 9 8 9 8 8 8 13 14 13 14 15 15 15 3 3 3 3 3 3 22 26 27 26 25 19 8 7 7 7 13 13 13 12 14 11 6 6 6 6 6 6 29 27 26 22 17 14 10 10 10 11 15 14 13 15 14 14 7 7 7 7 7 7 23 28 29 27 34 22 13 8 10 9 12 10 12 13 15 14 7 7 7 7 7 7 23 32 32 26 18 10 8 7 7 8 10 6 7 7 7 7 1 1 1 1 1 1 7 13 14 14 19 23 22 14 9 7 8 8 9 8 9 9 9 5 5 5 5 5 5 10 19 26 24 18 14 13 10 8 8 14 14 13 13 14 14]"
"417","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 5 5 27 31 29 18 14 10 7 7 8 9 12 11 10 4 4 4 4 4 4 16 24 23 21 19 14 7 6 5 5 6 4 4 3 4 5 5 1 1 1 1 1 1 10 26 27 25 22 10 6 4 4 4 6 7 6 8 9 10 10 5 5 5 5 5 5 11 24 24 24 25 16 9 5 5 5 5 9 9 9 8 8 8 4 4 4 4 4 4 33 34 30 18 11 11 10 10 10 19 19 17 16 16 15 14 6 6 6 6 6 6 29 30 25 17 11 10 10 10 10 12 17 17 18 18 16 16 7 7 7 7 7 7 26 35 36 20 11 6 4 4 4 4 5 7 7 7 11 11 7 7 7 7 7 7 18 25 27 27 31 25 20 9 6 6 6 5 5 7 6 5 4 4 4 4 4 4 21 29 28 23 25 15 10 7 6 6 8 7 8 8 11 12 12 4 4 4 4 4 4 12 23 23 22 23 22 22 12 8 7 14 9 8 9 14 14]"
"420","60","false","false","3","false","0","0.015","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 5 31 43 36 20 14 13 10 8 9 11 13 14 14 2 2 2 2 2 2 9 13 13 13 24 20 15 12 11 11 12 12 11 14 16 13 11 3 3 3 3 3 3 10 28 30 23 16 11 6 5 6 6 12 13 12 10 10 11 11 4 4 4 4 4 4 6 16 22 22 24 30 30 19 12 11 12 12 11 10 16 13 13 7 7 7 7 7 7 23 28 26 25 19 14 11 9 9 12 11 9 9 11 11 11 2 2 2 2 2 2 17 22 22 25 27 25 16 7 7 7 6 6 5 5 7 5 1 1 1 1 1 1 17 19 19 19 25 18 11 6 6 6 10 12 11 11 16 13 1 1 1 1 1 1 9 15 15 15 23 24 29 22 19 8 8 9 10 10 12 13 6 6 6 6 6 6 22 33 29 25 16 14 7 6 6 6 10 14 13 14 17 16 14 5 5 5 5 5 5 25 30 35 32 31 21 15 9 8 8 8 16 16 15 15 17]"
"426","60","false","false","3","false","0","0.017","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 6 29 33 29 25 20 8 8 8 8 7 10 12 11 5 5 5 5 5 5 12 18 18 17 19 20 23 17 12 7 6 6 8 9 10 12 12 2 2 2 2 2 2 9 20 20 20 23 29 28 24 12 6 6 6 4 4 3 7 7 5 5 5 5 5 5 11 25 26 21 16 7 3 3 3 3 11 10 10 10 11 10 10 6 6 6 6 6 6 20 23 22 23 18 6 6 6 5 7 8 8 9 11 11 9 0 0 0 0 0 0 14 16 16 20 26 32 28 22 14 10 8 8 8 12 15 13 3 3 3 3 3 3 13 16 16 17 30 32 22 15 9 11 11 9 9 9 11 10 7 7 7 7 7 7 24 27 25 20 16 12 7 6 6 7 10 11 10 11 12 12 0 0 0 0 0 0 7 10 11 11 20 22 21 21 14 11 11 9 8 8 10 10 10 2 2 2 2 2 2 10 15 16 16 19 23 24 24 24 18 18 12 10 11 10 10]"
